treatmentId,accordingTo,scientificName
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L13.tsv",name_IUCN_2022,Neoromicia nana
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L13.tsv",name_BatNames_2023,Afronycteris nana
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L13.tsv",name_MDD_2023,Afronycteris nanus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L13.tsv",name_MDD_2025_2_0,Afronycteris nanus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L13.tsv",name_batnames_2025_1_7,Afronycteris nanus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_CH1_1980,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_MSW1_1982,Pipistrellus nanus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_CH3_1991,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_MSW2_1993,Pipistrellus nanus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_Koopman_1994,Pipistrellus africanus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_MSW3_2005,Neoromicia nanus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_HMW_2019,Neoromicia nanus africana
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_BatNames_2022,Afronycteris nanus nanus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_MDD_2022,Afronycteris nanus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_IUCN_2022,Neoromicia nana [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_BatNames_2023,Afronycteris nanus nanus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_MDD_2023,Afronycteris nanus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_MDD_2025_2_0,Afronycteris nanus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L14.tsv",name_batnames_2025_1_7,Afronycteris nanus nanus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_CH1_1980,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_MSW1_1982,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_CH3_1991,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_MSW2_1993,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_Koopman_1994,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_MSW3_2005,Hypsugo bellieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_HMW_2019,Hypsugo crassulus bellieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_BatNames_2022,Nycticeinops bellieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_MDD_2022,Nycticeinops bellieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_IUCN_2022,Pipistrellus crassulus bellieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_BatNames_2023,Nycticeinops bellieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_MDD_2023,Nycticeinops bellieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_MDD_2025_2_0,Nycticeinops bellieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L15.tsv",name_batnames_2025_1_7,Afropipistrellus bellieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_CH1_1980,Pipistrellus crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_MSW1_1982,Pipistrellus crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_CH3_1991,Pipistrellus crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_MSW2_1993,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_Koopman_1994,Pipistrellus crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_MSW3_2005,Hypsugo crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_HMW_2019,Hypsugo crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_BatNames_2022,Nycticeinops crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_MDD_2022,Nycticeinops crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_IUCN_2022,Pipistrellus crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_BatNames_2023,Nycticeinops crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_MDD_2023,Nycticeinops crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_MDD_2025_2_0,Nycticeinops crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L16.tsv",name_batnames_2025_1_7,Afropipistrellus crassulus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_CH1_1980,Pipistrellus eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_MSW1_1982,Pipistrellus eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_CH3_1991,Pipistrellus eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_MSW2_1993,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_Koopman_1994,Pipistrellus eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_MSW3_2005,Hypsugo eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_HMW_2019,Hypsugo eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_BatNames_2022,Nycticeinops eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_MDD_2022,Nycticeinops eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_IUCN_2022,Hypsugo eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_BatNames_2023,Nycticeinops eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_MDD_2023,Nycticeinops eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_MDD_2025_2_0,Nycticeinops eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L17.tsv",name_batnames_2025_1_7,Nycticeinops eisentrauti
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_CH1_1980,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_MSW1_1982,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_CH3_1991,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_MSW2_1993,Eptesicus capensis [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_Koopman_1994,Eptesicus capensis grandidieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_MSW3_2005,Neoromicia capensis grandidieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_HMW_2019,Neoromicia grandidieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_BatNames_2022,Nycticeinops grandidieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_MDD_2022,Nycticeinops grandidieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_IUCN_2022,Pipistrellus grandidieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_BatNames_2023,Nycticeinops grandidieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_MDD_2023,Nycticeinops grandidieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_MDD_2025_2_0,Nycticeinops grandidieri
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L18.tsv",name_batnames_2025_1_7,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_CH1_1980,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_MSW1_1982,Eptesicus flavescens
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_CH3_1991,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_MSW2_1993,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_Koopman_1994,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_MSW3_2005,Neoromicia flavescens
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_HMW_2019,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_BatNames_2022,Nycticeinops grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_MDD_2022,Nycticeinops grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_IUCN_2022,Neoromicia flavescens
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_BatNames_2023,Nycticeinops grandidieri grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_MDD_2023,Nycticeinops grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_MDD_2025_2_0,Afropipistrellus grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L19.tsv",name_batnames_2025_1_7,Afropipistrellus grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_CH1_1980,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_MSW1_1982,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_CH3_1991,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_MSW2_1993,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_Koopman_1994,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_MSW3_2005,Neoromicia flavescens
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_HMW_2019,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_BatNames_2022,Nycticeinops grandidieri [nomen dubium of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_MDD_2022,Nycticeinops grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_IUCN_2022,Neoromicia flavescens
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_BatNames_2023,Nycticeinops grandidieri grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_MDD_2023,Nycticeinops grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_MDD_2025_2_0,Nycticeinops grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L20.tsv",name_batnames_2025_1_7,Afropipistrellus grandidieri grandidieri [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_CH1_1980,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_MSW1_1982,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_CH3_1991,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_MSW2_1993,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_Koopman_1994,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_MSW3_2005,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_HMW_2019,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_BatNames_2022,Nycticeinops happoldorum
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_MDD_2022,Nycticeinops happoldorum
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_IUCN_2022,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_BatNames_2023,Nycticeinops happoldorum
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_MDD_2023,Nycticeinops happoldorum
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_MDD_2025_2_0,Nycticeinops happoldorum
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L21.tsv",name_batnames_2025_1_7,Afropipistrellus happoldorum
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_CH1_1980,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_MSW1_1982,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_CH3_1991,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_MSW2_1993,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_Koopman_1994,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_MSW3_2005,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_HMW_2019,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_BatNames_2022,Nycticeinops macrocephalus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_MDD_2022,Nycticeinops macrocephalus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_IUCN_2022,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_BatNames_2023,Nycticeinops macrocephalus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_MDD_2023,Nycticeinops macrocephalus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_MDD_2025_2_0,Nycticeinops macrocephalus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L22.tsv",name_batnames_2025_1_7,Nycticeinops macrocephalus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_CH1_1980,N/A
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_MSW1_1982,Pipistrellus javanicus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_CH3_1991,Pipistrellus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_MSW2_1993,Pipistrellus javanicus [synonym of]
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_Koopman_1994,Pipistrellus javanicus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_MSW3_2005,Pipistrellus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_HMW_2019,Pipistrellus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_BatNames_2022,Pipistrellus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_MDD_2022,Pipistrellus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_IUCN_2022,Pipistrellus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_BatNames_2023,Pipistrellus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_MDD_2023,Pipistrellus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_MDD_2025_2_0,Pipistrellus abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L23.tsv",name_batnames_2025_1_7,Alionoctula abramus
"https://linker.bio/line:hash://sha256/2c8d34621e633176fa8ef96999e1bdfb4e7b0148ab10d7327711d0d5430606d1!/L2,L24.tsv",name_CH1_1980,N/A
